,cleaned_message,urgent_cos_sim,non_urgent_cos_sim,urgent,text,username
300,med medical sw th ave sw mill st portland portland fire rp pdx,0.14869284910423966,0.14961054270818971,0,"MED - MEDICAL at SW 6TH AVE / SW MILL ST, PORTLAND, OR [Portland Fire #RP18000096586] 20:29 #pdx911",Mult Co Fire/EMS log
317,blackandwhite cuz eye red cigarette smoke ugh least help hair stay stiff casino pollution south lake tahoe california,0.14683014084821663,0.1507949268129838,0,"#blackandwhite cuz my #eyes are so #red from #cigarette #smoke #ugh At least it helps my #hair stay #stiff #casino #pollution @ South Lake Tahoe, California https://www.instagram.com/p/BqgpOKBnnjR/?utm_source=ig_twitter_share&igshid=pti6d2hikeiv …",Paula Bel
321,lot thankful paradise lost starting instadaily paradise instalike california landscape follow wanderlust vacation sunset naturephotography,0.1480930856484281,0.15092930844121474,0,"we have a lot to be thankful for
Paradise Lost...starting over
.
.
.
.
.
#instadaily #paradise #instalike #california #landscape #follow #wanderlust #vacation #sunset #naturephotography… https://www.instagram.com/p/BqgoDMClnFy/?utm_source=ig_twitter_share&igshid=1wono8jch5c10 …",fhdphotography
323,lot thankful paradise lost starting instadaily paradise instalike california landscape follow wanderlust vacation sunset naturephotography,0.1480930856484281,0.15092930844121474,0,"we have a lot to be thankful for
Paradise Lost...starting over
.
.
.
.
.
#instadaily #paradise #instalike #california #landscape #follow #wanderlust #vacation #sunset #naturephotography… https://www.instagram.com/p/Bqgn2gtF86f/?utm_source=ig_twitter_share&igshid=f905pbz752no …",fhdphotography
324,lot thankful paradise lost starting instadaily paradise instalike california landscape follow wanderlust vacation sunset naturephotography,0.1480930856484281,0.15092930844121474,0,"we have a lot to be thankful for
Paradise Lost...starting over
.
.
.
.
.
#instadaily #paradise #instalike #california #landscape #follow #wanderlust #vacation #sunset #naturephotography… https://www.instagram.com/p/BqgnnEFF60v/?utm_source=ig_twitter_share&igshid=9erecx41wgtm …",fhdphotography
327,smoke break outtake annie ritz carlton marina del rey,0.14693409614313407,0.15153192462892773,0,smoke breaks and outtakes with Annie @ Ritz Carlton Marina del Rey https://www.instagram.com/p/BqgnCHCgNBa/?utm_source=ig_twitter_share&igshid=1gof99gaziu4s …,jazzie bella
332,one could never forget grateful ham mean girl food fiona bundle fire cracker want way beautiful little artistic,0.14466191531538947,0.14681961599126817,0,"One could never forget how grateful I am for this ham. I mean the girl, not the food. Fiona is a bundle of fire crackers and I wouldn’t want it any other way. My beautiful little artistic… https://www.instagram.com/p/Bqglw3qAKC1/?utm_source=ig_twitter_share&igshid=1s4zddzvwnd4y …",Bela Nocturne
335,almres monitored residential fire alarm block ne alameda st portland portland fire rp pdx,0.14408233566860915,0.1483189382455693,0,"ALMRES - MONITORED RESIDENTIAL FIRE ALARM at 2400 BLOCK OF NE ALAMEDA ST, PORTLAND, OR [Portland Fire #RP18000096575] 19:54 #pdx911",Mult Co Fire/EMS log
345,ta traffic accident st response fire em se th ave se lincoln st portland portland fire rp,0.14575101820291156,0.14754410291826947,0,"TA1 - TRAFFIC ACCIDENT - 1ST RESPONSE (FIRE & EMS) at SE 112TH AVE / SE LINCOLN ST, PORTLAND, OR [Portland Fire #RP18000096557] 19:05",Mult Co Fire/EMS log
347,pst dagget pas fire statio douglas co nv public report snow inch coop observer measured inch snow last hour water equivalent inch,0.14618467148738057,0.148003296926776,0,"At 11:00 AM PST, Dagget Pass Fire Statio [Douglas Co, NV] PUBLIC reports SNOW of 7.00 INCH. COOP OBSERVER MEASURED 7.0 INCHES OF SNOW IN THE LAST 24 HOURS WITH A WATER EQUIVALENT OF 0.74 INCHES. https://mesonet.agron.iastate.edu/lsr/#REV/201811221900/201811221900 …",IEMBot REV
349,pst virginia city fire stat storey co nv public report heavy rain inch coop observer measured inch rain last hour,0.1393232965030538,0.1423940250699858,0,"At 11:00 AM PST, Virginia City Fire Stat [Storey Co, NV] PUBLIC reports HEAVY RAIN of 0.45 INCH. COOP OBSERVER MEASURED 0.45 INCHES OF RAIN IN THE LAST 24 HOURS. https://mesonet.agron.iastate.edu/lsr/#REV/201811221900/201811221900 …",IEMBot REV
350,pst stead fire station washoe co nv public report heavy rain inch coop observer measured inch rain last hour,0.14483731479502995,0.14595576380991887,0,"At 11:00 AM PST, Stead Fire Station [Washoe Co, NV] PUBLIC reports HEAVY RAIN of 0.28 INCH. COOP OBSERVER MEASURED 0.28 INCHES OF RAIN IN THE LAST 24 HOURS. https://mesonet.agron.iastate.edu/lsr/#REV/201811221900/201811221900 …",IEMBot REV
352,game around fire camarillo california,0.1303546529146082,0.1341520302327576,0,"Games around the fire. @ Camarillo, California https://www.instagram.com/p/BqghyvjnwWn/?utm_source=ig_twitter_share&igshid=1cr8uj4kp8rrn …",Steve Broggie
353,paradise paradise california,0.1337163339897177,0.13372424462121316,0,"Paradise @ Paradise, California https://www.instagram.com/p/BqgejArABQP9SMg0OSkFcwSCrbtVCOgSeHdHZM0/?utm_source=ig_twitter_share&igshid=mupi1srzagzp …",Sally Shin
354,almres monitored residential fire alarm block ne alameda st portland portland fire rp pdx,0.14408233566860915,0.1483189382455693,0,"ALMRES - MONITORED RESIDENTIAL FIRE ALARM at 2400 BLOCK OF NE ALAMEDA ST, PORTLAND, OR [Portland Fire #RP18000096569] 19:28 #pdx911",Mult Co Fire/EMS log
357,serving thanksgiving dinner survivor mostly elderly dozen volunteer sheltered aftermath campfire wildfire destroyed paradise,0.14596328175912918,0.14608165649345892,0,"Serving Thanksgiving dinner to over 200 survivors, mostly elderly, and dozens of volunteers -  sheltered here in the aftermath of the Campfire wildfire that destroyed Paradise (27,000… https://www.instagram.com/p/BqggD3-jdbJ/?utm_source=ig_twitter_share&igshid=10nzv5rlbgp2r …",Matt Price
362,thanksgiving dinner lunch emergency small animal shelter campfire fire rescued unclaimed stray dog cared chico municipal airport shout world,0.14186825641789352,0.14463757638023636,0,"Thanksgiving dinner [lunch] at the emergency small animal shelter where the Campfire fire rescued unclaimed/stray dogs are cared for at Chico Municipal airport.

A shout out to World… https://www.instagram.com/p/BqgeWKsDHwa/?utm_source=ig_twitter_share&igshid=1ltqkj9rtpml9 …",Freddie B.
363,almcom monitored commercial fire alarm block nw marshall st portland portland fire rp pdx,0.14028450768790685,0.1431416631810412,0,"ALMCOM - MONITORED COMMERCIAL FIRE ALARM at 1300 BLOCK OF NW MARSHALL ST, PORTLAND, OR [Portland Fire #RP18000096552] 18:38 #pdx911",Mult Co Fire/EMS log
377,first night evacuated fire destroyed new hometown met true local paradise neighbor campground,0.14430953653009707,0.1486834993179355,0,"The first night we evacuated the fire that destroyed our new hometown, we met some true locals of Paradise. They were our neighbors at the campground and… https://www.instagram.com/p/BqgaiZTFBtaeeYl9J4SZ_Vb0usImA_8mlInRrw0/?utm_source=ig_twitter_share&igshid=10mac8k5av5yb …",Christina Howington
395,campfire unofficial update acre contained buttecounty calfire butteco yankee hill ca mi n sacramento ca see official safety info may incorrect disclaimer image pic twitter com q h sw x,0.14123544106627203,0.14428718359319337,0,"#CampFire  unofficial update: 153,336 Acres. 95% Contained*.
#ButteCounty @CALFIRE_ButteCo; At Yankee Hill, CA. ~71mi N of Sacramento, CA. See officials for safety info. May be incorrect; disclaimers in images.pic.twitter.com/Q8H9o8SW9X",Wildfire Bot (CA) - Unofficial 🔥🤖
396,rfire residential structure fire block n bryant st portland portland fire rp pdx,0.14048399817893356,0.14415792031162344,0,"RFIRE - RESIDENTIAL STRUCTURE FIRE at 1200 BLOCK OF N BRYANT ST, PORTLAND, OR [Portland Fire #RP18000096534] 17:48 #pdx911",Mult Co Fire/EMS log
398,almcom monitored commercial fire alarm block nw hoyt st portland portland fire rp pdx,0.13975666120900315,0.14087291746857203,0,"ALMCOM - MONITORED COMMERCIAL FIRE ALARM at 600 BLOCK OF NW HOYT ST, PORTLAND, OR [Portland Fire #RP18000096533] 17:43 #pdx911",Mult Co Fire/EMS log
399,even tell number different meat eaten wonderful pineapple still favorite flame fire brazilian steakhouse,0.1551013516788451,0.15633924933261292,0,I can't even tell you the number of different meats I have eaten. ALL wonderful. Pineapple still my favorite. @ Flame & Fire Brazilian Steakhouse https://www.instagram.com/p/BqgU_d_DKak/?utm_source=ig_twitter_share&igshid=qcz6hcjc8nxj …,Chris Gomez
401,extra thankful thanksgiving first time year jake got spend thanksgiving parent got see beautiful sunset enjoy fire,0.15096716848650307,0.15283734409285613,0,"Extra thankful this Thanksgiving because for the first time in years Jake and I got to spend Thanksgiving with my parents. We got to see the most beautiful sunset,  enjoy a fire and the… https://www.instagram.com/p/BqgUpWvBjIh/?utm_source=ig_twitter_share&igshid=15d1d6wxj7p3m …",Aubrey Dollman
409,grateful amazing family sister new home stunning paradise valley arizona,0.14358800758959192,0.14732965433164022,0,"Grateful for my amazing family. My sisters new home is stunning  @ Paradise Valley, Arizona https://www.instagram.com/p/BqgSEfxH0qC/?utm_source=ig_twitter_share&igshid=8uk099apsuy6 …",Whitney Hayes
412,almcom monitored commercial fire alarm block ne morgan st portland portland fire rp pdx,0.13959067653637486,0.14178537038287217,0,"ALMCOM - MONITORED COMMERCIAL FIRE ALARM at 300 BLOCK OF NE MORGAN ST, PORTLAND, OR [Portland Fire #RP18000096520] 16:49 #pdx911",Mult Co Fire/EMS log
414,much grateful today back sanctuary somehow home survived fire today walked front door first time sat,0.14914210257119667,0.15216082459699226,0,So much to be grateful for today . We are back in our Sanctuary ! Somehow our home survived the fires and today we walked in through our own front door for first time and sat at our own… https://www.instagram.com/p/BqgOx1yl9_m/?utm_source=ig_twitter_share&igshid=3ywwnk095p7x …,Roma Downey
416,despite california fire still beauty nature rancho murieta california,0.14025918645235963,0.1513325616997228,0,"Despite the California fires, there’s still beauty in nature. @ Rancho Murieta, California https://www.instagram.com/p/BqgOn3uBRA7/?utm_source=ig_twitter_share&igshid=50b5jx6v63d7 …",Anthony Stokes
420,meet lauren gill city manager paradise california today michaelcapponi bstrong teamed bwwings chico host thanksgiving day fest victim lauren spent,0.1413806854353858,0.14274771125520502,0,Meet Lauren M. Gill the City Manager for Paradise California. Today @michaelcapponi #bstrong teamed up with @bwwings in Chico to host a Thanksgiving Day fest for victims. Lauren spent… https://www.instagram.com/p/BqgM0ReAGmd/?utm_source=ig_twitter_share&igshid=1ibdknhqxkblg …,Michael Capponi
427,eaten everything sight else relax fire happy turkey coma pic twitter com bkmbqv qvb,0.14388848953658023,0.14456086930447856,0,After you have eaten everything in sight what else is there to do but relax by the fire! Happy turkey coma to all. pic.twitter.com/BKMBQv1qvB,Brett Carlson
430,mutual mutual aid incident dispatch balance block sw vermont st washington county portland fire rp,0.15164791082738416,0.15279093036346975,0,"MUTUAL - MUTUAL AID INCIDENT (DISPATCH/BALANCE) at 7000 BLOCK OF SW VERMONT ST, WASHINGTON COUNTY, OR [Portland Fire #RP18000096515] 16:10",Mult Co Fire/EMS log
432,surprised fire station dinner day shift supervisor forgot pas message along gentleman thankful one family,0.14769752753889814,0.15139011267166025,0,"We surprised our fire station with dinner! (Day shift supervisor forgot to pass the message along ) These gentlemen we’re so thankful, one of them had family… https://www.instagram.com/p/BqgKVv6BD6Cfh_SqjB3rkGZ-uEEJGPuc3s_t5M0/?utm_source=ig_twitter_share&igshid=6cltxg9ncvxd …",Wendy M. Brink
442,godzilla goliath king kong eyem climbing loch ness got heart lion eye get fire ignited move different got sight lion heart giant hip,0.13500211891550915,0.13738781742082223,0,"“GODZILLA, GOLIATH KING KONG EYEM CLIMBING LOCH NESS GOT THE HEART OF A LION..EYE CAN GET THE FIRE IGNITED MOVE DIFFERENT GOT THE SIGHT OF A LION HEART OF A GIANT”.- HIP… https://www.instagram.com/p/BqgIllnFCsJ/?utm_source=ig_twitter_share&igshid=piunqf2fjbjh …",➕ HIP FOLEY ➕
447,bourbon cranberry smoke eagle rare bourbon orange liqueur cranberry liqueur sweet vermouth aromatic bitter port barrel smoke cocktail cocktail,0.1359631781543045,0.14513474019254097,0,"The Bourbon Cranberry with Smoke  - Eagle Rare bourbon • orange liqueur • cranberry liqueur • sweet vermouth • aromatic bitters • port barrel smoke
.
.
.
#cocktail #cocktails… https://www.instagram.com/p/BqlRV1fBGvc/?utm_source=ig_twitter_share&igshid=k0we53lq9nqx …",Chris Modisette
467,bourbon cranberry smoke eagle rare bourbon orange liqueur cranberry liqueur sweet vermouth aromatic bitter port barrel smoke cocktail cocktail,0.1359631781543045,0.14513474019254097,0,"The Bourbon Cranberry with Smoke  - Eagle Rare bourbon • orange liqueur • cranberry liqueur • sweet vermouth • aromatic bitters • port barrel smoke
.
.
.
#cocktail #cocktails… https://www.instagram.com/p/BqlRV1fBGvc/?utm_source=ig_twitter_share&igshid=k0we53lq9nqx …",Chris Modisette
488,smoke rack pork sparerib accommodate leftover day riveria beach spa resort,0.1416469376740383,0.14170029384162305,0,About to #smoke this rack of #pork #spareribs to accommodate the #leftovers from  day  @ Riveria Beach Spa Resort https://www.instagram.com/p/BqlL1L6lvXX/?utm_source=ig_twitter_share&igshid=1brt8lpmzosne …,Wise Marketing
489,dinner thanksgiving take time appreciate first responder always popped local walnut sheriff station los angeles county fire battalion,0.14704075722286686,0.14799774154436252,0,Before we have dinner for Thanksgiving we have to take time to appreciate our first responders always. Popped by our local Walnut Sheriff station and Los Angeles County Fire Battalion 19… https://www.instagram.com/p/BqlLL9nAJG7/?utm_source=ig_twitter_share&igshid=1utafq3tv7ydn …,Marina RamirezLomeli
492,almcom monitored commercial fire alarm block sw th ave portland portland fire rp pdx,0.1428105481177014,0.14285233326966296,0,"ALMCOM - MONITORED COMMERCIAL FIRE ALARM at 1100 BLOCK OF SW 13TH AVE, PORTLAND, OR [Portland Fire #RP18000097051] 14:45 #pdx911",Mult Co Fire/EMS log
493,ta traffic accident st response fire em sb fwy exit b ne killingsworth st portland portland fire rp,0.1416189720311224,0.14251790343634418,0,"TA1 - TRAFFIC ACCIDENT - 1ST RESPONSE (FIRE & EMS) at SB I205 FWY NO / EXIT 23B & NE KILLINGSWORTH ST, PORTLAND, OR [Portland Fire #RP1800",Mult Co Fire/EMS log
499,med medical block se umatilla st portland portland fire rp pdx,0.14872874004811296,0.15090950069578932,0,"MED - MEDICAL at 7300 BLOCK OF SE UMATILLA ST, PORTLAND, OR [Portland Fire #RP18000097034] 13:37 #pdx911",Mult Co Fire/EMS log
504,smokea smoke investigation outside structure block se mcloughlin blvd portland portland fire rp,0.1531704072667341,0.15664380165701494,0,"SMOKEA - SMOKE INVESTIGATION OUTSIDE A STRUCTURE at 8300 BLOCK OF SE MCLOUGHLIN BLVD, PORTLAND, OR [Portland Fire #RP18000097045] 14:18",Mult Co Fire/EMS log
505,smoke rain another day amazing valley grateful call home day friend kirema crew celebrating sort great thing like,0.13764800994488943,0.13933909338155973,0,"No smoke, no rain. Just another day in this amazing valley we're so grateful to call home. Day 2 of 2 with my friends, Kirema and Crew, celebrating all sorts of great things like… https://www.instagram.com/p/BqlGIi4HUWM/?utm_source=ig_twitter_share&igshid=r7qn8ffp7252 …",TNG
